DATE	DEXBZUS	DEXCAUS	DEXCHUS	DEXDNUS	DEXHKUS	DEXINUS	DEXJPUS	DEXKOUS	DEXMAUS	DEXMXUS	DEXNOUS	DEXSDUS	DEXSFUS	DEXSIUS	DEXSLUS	DEXSZUS	DEXTAUS	DEXTHUS	DEXUSAL	DEXUSEU	DEXUSNZ	DEXUSUK	DEXVZUS	DTWEXB	DTWEXM	DTWEXO
2015-08-28	3.5938	1.3268	6.3890	6.6794	7.7499	66.1400	121.32	1180.93	4.1949	16.7800	8.2678	8.4649	13.3185	1.4090	133.8100	0.9622	32.2400	35.8300	0.7129	1.1172	0.6446	1.5362	6.2842	119.8358	91.7719	149.3459
2015-08-31	3.6206	1.3223	6.3760	6.6672	7.7500	66.3900	121.26	1182.54	4.1920	16.7315	8.3223	8.4745	13.2455	1.4118	134.5000	0.9681	32.4900	35.8100	0.7100	1.1194	0.6349	1.5363	6.2842	119.7022	91.6432	149.2112
2015-09-01	3.6715	1.3180	6.3630	6.6264	7.7500	66.3400	119.94	1179.78	4.1640	16.8775	8.2830	8.4609	13.3980	1.4125	134.5000	0.9622	32.4200	35.7400	0.7036	1.1263	0.6346	1.5341	6.2842	119.5874	91.1948	149.5073
2015-09-02	3.7389	1.3308	6.3544	6.6398	7.7500	66.1600	120.00	1183.46	4.2070	16.9415	8.2556	8.4193	13.4790	1.4165	134.4000	0.9690	32.4700	35.7500	0.7011	1.1242	0.6343	1.5310	6.2842	119.9170	91.5646	149.7747
2015-09-03	3.7546	1.3200	6.3549	6.7180	7.7504	66.0700	120.20	1188.07	4.2350	16.7850	8.2742	8.4266	13.5250	1.4169	134.7500	0.9764	32.4900	35.8500	0.7025	1.1104	0.6400	1.5254	6.2842	119.9793	91.8858	149.5198
2015-09-04	3.8094	1.3272	6.3549	6.7108	7.7499	66.7000	119.05	1196.40	4.2560	16.8620	8.3138	8.4688	13.8300	1.4221	137.5000	0.9754	32.6500	35.9400	0.6917	1.1117	0.6280	1.5195	6.2842	120.2373	91.9256	150.0331
2015-09-07	.	.	.	.	.	.	.	.	.	.	.	.	13.8300	.	.	.	.	.	.	.	.	.	.	.	.	.
2015-09-08	3.8081	1.3193	6.3657	6.6727	7.7505	66.3600	119.72	1195.57	4.3386	16.7840	8.2278	8.4108	13.7440	1.4184	138.2400	0.9780	32.6400	36.0800	0.7023	1.1182	0.6347	1.5381	6.2842	119.9869	91.5025	150.0031
2015-09-09	3.7900	1.3221	6.3768	6.6828	7.7511	66.4700	120.94	1186.52	4.3230	16.8015	8.2160	8.4106	13.7220	1.4149	138.7500	0.9767	32.4600	36.0700	0.7024	1.1165	0.6402	1.5363	6.2842	120.1238	91.7519	149.9973
2015-09-10	3.8587	1.3218	6.3770	6.6239	7.7499	66.4600	120.71	1184.87	4.3378	16.7575	8.1859	8.3663	13.6425	1.4132	138.8900	0.9735	32.3700	36.0800	0.7086	1.1262	0.6306	1.5457	6.2842	119.8368	91.3142	149.9058
2015-09-11	3.8757	1.3274	6.3735	6.5789	7.7500	66.3900	120.66	1182.25	4.3150	16.8230	8.1591	8.2375	13.6175	1.4144	139.0000	0.9735	32.5300	36.0400	0.7074	1.1338	0.6314	1.5426	6.2842	119.8003	91.1705	150.0021
2015-09-14	3.8391	1.3265	6.3664	6.5980	7.7500	66.3200	119.92	1181.17	4.3096	16.7955	8.1914	8.2576	13.5195	1.4062	139.5900	0.9687	32.5000	36.0400	0.7137	1.1307	0.6330	1.5423	6.2842	119.6740	91.1326	149.7725
2015-09-15	3.8655	1.3261	6.3685	6.6256	7.7501	66.3600	120.30	1178.69	4.3046	16.7680	8.1913	8.3035	13.4655	1.4028	139.7900	0.9755	32.4800	35.9300	0.7092	1.1260	0.6313	1.5352	6.2842	119.7907	91.4077	149.6908
2015-09-16	3.8255	1.3180	6.3694	6.6007	7.7500	66.4500	120.62	1169.77	4.3038	16.5680	8.1204	8.2439	13.2715	1.3970	140.7900	0.9688	32.4300	35.8600	0.7186	1.1304	0.6349	1.5499	6.2842	119.2577	90.9984	149.0279
2015-09-17	3.8930	1.3186	6.3645	6.5957	7.7500	66.1200	120.90	1163.11	4.2500	16.5880	8.1604	8.2590	13.3755	1.3980	140.3000	0.9710	32.4000	35.7600	0.7147	1.1312	0.6322	1.5509	6.2842	119.2547	91.0359	148.9757
2015-09-18	3.9210	1.3146	6.3628	6.5689	7.7499	65.7000	119.85	1164.13	4.2060	16.5615	8.1221	8.2099	13.2760	1.3960	140.3900	0.9614	32.3100	35.5400	0.7222	1.1358	0.6416	1.5573	6.2842	118.9609	90.5877	148.8823
2015-09-21	3.9911	1.3249	6.3676	6.6582	7.7502	65.6600	120.46	1179.24	4.2650	16.6925	8.1982	8.3362	13.4800	1.4096	140.7500	0.9702	32.6300	35.8300	0.7125	1.1204	0.6310	1.5506	6.2842	119.8050	91.4764	149.6382
2015-09-22	4.0490	1.3276	6.3750	6.6989	7.7495	65.8500	120.04	1186.10	4.2940	16.8790	8.2880	8.3950	13.6945	1.4177	140.8900	0.9733	32.9200	36.0800	0.7078	1.1133	0.6292	1.5356	6.2842	120.3712	91.8303	150.4410
2015-09-23	4.1093	1.3313	6.3836	6.6856	7.7500	66.0500	120.12	1193.96	4.3450	17.1040	8.2841	8.4357	13.8285	1.4276	140.8900	0.9780	32.9600	36.1800	0.7004	1.1160	0.6244	1.5243	6.2842	120.8260	91.9342	151.3071
2015-09-24	4.1638	1.3348	6.3818	6.6301	7.7502	66.3200	119.54	1195.48	4.3450	17.0620	8.4628	8.3890	13.9340	1.4249	140.8800	0.9730	33.1600	36.2800	0.6998	1.1252	0.6338	1.5254	6.2842	120.6309	91.6035	151.2867
2015-09-25	3.9489	1.3322	6.3737	6.6661	7.7504	66.1200	120.74	1190.14	4.3850	16.9630	8.5154	8.4078	13.8645	1.4234	140.5000	0.9760	33.0700	36.1400	0.7014	1.1192	0.6369	1.5172	6.2842	120.5414	91.9362	150.6830
2015-09-28	4.0070	1.3360	6.3685	6.6396	7.7501	66.2000	119.82	1193.32	4.4250	17.0115	8.5350	8.4688	13.9730	1.4278	140.8800	0.9735	33.1700	36.2900	0.7005	1.1236	0.6346	1.5208	6.2842	120.5731	91.7470	150.9840
2015-09-29	4.0921	1.3414	6.3621	6.6346	7.7500	65.9000	119.76	1194.28	4.4560	17.0895	8.4642	8.3846	13.9580	1.4273	140.9600	0.9710	33.0200	36.3900	0.7007	1.1246	0.6368	1.5168	6.2842	120.6839	91.8065	151.1532
2015-09-30	3.9554	1.3396	6.3556	6.6832	7.7499	65.5000	119.81	1184.62	4.3940	16.8980	8.5259	8.3912	13.8155	1.4234	141.2500	0.9773	32.9800	36.3700	0.7020	1.1162	0.6390	1.5116	6.2842	120.4553	92.1031	150.2920
2015-10-01	4.0003	1.3240	6.3559	6.6601	7.7500	65.5700	119.58	1180.04	4.4040	16.8915	8.4364	8.3633	13.8700	1.4289	140.8900	0.9744	32.8100	36.4800	0.7044	1.1200	0.6411	1.5162	6.2842	120.1891	91.6013	150.3235
2015-10-02	3.9712	1.3213	6.3559	6.6160	7.7501	65.3500	119.42	1175.48	4.4100	16.8115	8.3319	8.3190	13.7865	1.4337	141.1500	0.9684	32.7900	36.4600	0.7025	1.1276	0.6432	1.5216	6.2842	119.8576	91.2300	150.0542
2015-10-05	3.8924	1.3084	6.3559	6.6624	7.7500	65.1200	120.36	1158.54	4.3800	16.6990	8.4044	8.3391	13.5725	1.4194	141.2000	0.9746	32.4700	36.2800	0.7088	1.1200	0.6505	1.5165	6.2842	119.5600	91.3642	149.2410
2015-10-06	3.8406	1.3056	6.3559	6.6237	7.7500	65.1800	120.18	1160.70	4.3720	16.6820	8.2927	8.2362	13.5185	1.4213	140.8800	0.9678	32.5500	36.2400	0.7143	1.1266	0.6536	1.5227	6.2842	119.2500	90.9780	149.0361
2015-10-07	3.8123	1.3038	6.3559	6.6332	7.7498	64.8600	119.90	1153.72	4.2150	16.5735	8.2099	8.2421	13.3970	1.4094	140.8700	0.9716	32.4000	35.8200	0.7213	1.1249	0.6623	1.5315	6.2842	118.8880	90.9149	148.3240
2015-10-08	3.8295	1.3017	6.3529	6.6124	7.7500	64.9700	119.94	1155.57	4.2330	16.5015	8.1419	8.2338	13.3730	1.4093	140.8800	0.9674	32.4800	35.8600	0.7225	1.1282	0.6642	1.5316	6.2842	118.7178	90.7481	148.1563
2015-10-09	3.7339	1.2945	6.3450	6.5649	7.7498	64.7600	120.30	1145.67	4.1350	16.4125	8.0783	8.1830	13.3155	1.3943	140.8500	0.9615	32.3000	35.5100	0.7328	1.1363	0.6700	1.5315	6.2842	118.1129	90.3207	147.3587
2015-10-12	.	.	.	.	.	.	.	.	.	.	.	.	13.3155	.	.	.	.	.	.	.	.	.	.	.	.	.
2015-10-13	3.8314	1.2984	6.3417	6.5558	7.7500	65.0600	119.80	1147.42	4.1770	16.5680	8.1299	8.1333	13.4370	1.4009	140.8500	0.9594	32.5100	35.5900	0.7283	1.1382	0.6689	1.5242	6.2842	118.4498	90.3162	148.0987
2015-10-14	3.8366	1.2983	6.3462	6.5240	7.7499	64.8700	119.21	1140.39	4.1770	16.5715	8.0997	8.1341	13.3305	1.3837	140.9000	0.9517	32.4200	35.3900	0.7256	1.1437	0.6767	1.5445	6.2842	118.1724	89.9491	147.9424
2015-10-15	3.8420	1.2901	6.3459	6.5348	7.7498	64.7700	118.26	1120.90	4.1200	16.4280	8.1041	8.2285	13.0785	1.3783	140.2000	0.9489	31.9200	35.1400	0.7316	1.1418	0.6854	1.5475	6.2842	117.6690	89.7123	147.1329
2015-10-16	3.8527	1.2932	6.3523	6.5664	7.7500	64.7000	119.60	1130.73	4.1700	16.3820	8.0990	8.2217	13.1080	1.3842	140.5000	0.9536	32.2100	35.2600	0.7261	1.1360	0.6799	1.5441	6.2842	118.0282	90.1586	147.3717
2015-10-19	3.9005	1.2999	6.3591	6.5907	7.7500	64.9000	119.50	1130.57	4.2050	16.5225	8.1211	8.3185	13.2755	1.3870	140.5000	0.9560	32.3800	35.4400	0.7254	1.1320	0.6804	1.5471	6.2842	118.4463	90.4193	147.9652
2015-10-20	3.8845	1.2974	6.3480	6.5673	7.7499	64.9700	119.79	1128.64	4.2600	16.5715	8.1136	8.2819	13.2565	1.3901	140.8700	0.9540	32.3200	35.4200	0.7256	1.1359	0.6755	1.5470	6.2842	118.3939	90.2639	148.0409
2015-10-21	3.9514	1.3117	6.3487	6.5756	7.7503	65.1900	119.91	1137.09	4.2750	16.6650	8.1741	8.3194	13.4925	1.3939	140.9400	0.9570	32.5000	35.6600	0.7226	1.1345	0.6734	1.5463	6.2842	118.8468	90.6328	148.5783
2015-10-22	3.9249	1.3087	6.3577	6.6941	7.7498	64.9100	120.50	1131.48	4.2800	16.5135	8.2819	8.4394	13.4225	1.3943	140.9900	0.9710	32.4300	35.5500	0.7220	1.1140	0.6791	1.5399	6.2842	119.0979	91.4164	148.1724
2015-10-23	3.8964	1.3171	6.3488	6.7710	7.7500	64.8700	121.20	1135.00	4.2220	16.5380	8.3982	8.5092	13.6550	1.3970	140.5000	0.9769	32.4900	35.5700	0.7215	1.1016	0.6751	1.5340	6.2842	119.4649	92.1375	148.1004
2015-10-26	3.8788	1.3134	6.3517	6.7503	7.7495	64.8300	120.87	1127.47	4.2220	16.4900	8.3314	8.4997	13.6025	1.3914	140.9900	0.9815	32.3400	35.4200	0.7262	1.1051	0.6794	1.5361	6.2842	119.2436	91.9033	147.9023
2015-10-27	3.9002	1.3242	6.3517	6.7502	7.7499	65.0300	120.29	1134.57	4.2600	16.5525	8.4384	8.4935	13.6605	1.3950	140.9800	0.9848	32.4200	35.4900	0.7233	1.1052	0.6802	1.5312	6.2842	119.5397	92.0949	148.3135
2015-10-28	3.8594	1.3149	6.3581	6.7412	7.7495	64.8900	120.56	1130.31	4.2664	16.4440	8.4480	8.4173	13.5495	1.3927	140.9900	0.9848	32.4500	35.3800	0.7143	1.1066	0.6721	1.5319	6.2842	119.2766	91.9116	147.9638
2015-10-29	3.8971	1.3169	6.3552	6.8021	7.7496	65.3500	121.14	1142.39	4.2935	16.6155	8.5706	8.5536	13.8335	1.4043	140.9800	0.9915	32.5200	35.6800	0.7081	1.0963	0.6680	1.5296	6.2842	119.8739	92.4444	148.6176
2015-10-30	3.8439	1.3082	6.3180	6.7550	7.7496	65.4000	120.70	1140.50	4.2920	16.5300	8.4643	8.4922	13.8135	1.4005	140.9600	0.9858	32.4600	35.6200	0.7133	1.1042	0.6766	1.5445	6.2842	119.2417	91.8307	147.9853
2015-11-02	3.8503	1.3093	6.3180	6.7642	7.7499	65.5800	120.70	1140.50	4.2920	16.4710	8.4759	8.5079	13.7865	1.4009	140.9600	0.9853	32.4600	35.6200	0.7141	1.1026	0.6745	1.5428	6.2842	119.2443	91.9118	147.8936
2015-11-03	3.7578	1.3107	6.3180	6.8142	7.7500	65.5700	121.20	1140.50	4.2920	16.3730	8.5199	8.5526	13.7950	1.3993	140.9600	0.9922	32.4600	35.6200	0.7173	1.0946	0.6676	1.5404	6.2842	119.2546	92.3006	147.4511
2015-11-04	3.7946	1.3164	6.3357	6.8673	7.7502	65.4600	121.52	1136.45	4.2630	16.5245	8.6318	8.6296	13.9655	1.4033	141.4500	0.9933	32.4300	35.5200	0.7148	1.0861	0.6587	1.5377	6.2842	119.7418	92.7765	147.9361
2015-11-05	3.7809	1.3162	6.3180	6.8639	7.7507	65.8500	121.71	1140.50	4.2920	16.5815	8.5570	8.6473	13.9005	1.4070	140.9600	0.9964	32.4600	35.6200	0.7148	1.0869	0.6627	1.5236	6.2842	119.8297	92.8565	148.0304
2015-11-06	3.8055	1.3307	6.3180	6.9417	7.7512	66.1300	123.20	1140.50	4.2920	16.8430	8.6520	8.7203	14.1860	1.4200	140.9600	1.0048	32.4600	35.6200	0.7034	1.0746	0.6509	1.5071	6.2842	120.7408	93.9096	148.7448
2015-11-09	3.7855	1.3274	6.3619	6.9282	7.7518	66.3800	123.04	1160.42	4.3675	16.8540	8.6491	8.6731	14.3050	1.4218	141.9000	1.0017	32.7900	35.9000	0.7046	1.0767	0.6537	1.5124	6.2842	121.0007	93.6996	149.5534
2015-11-10	3.7978	1.3258	6.3603	6.9810	7.7510	66.1900	123.22	1158.34	4.3675	16.7625	8.6510	8.7134	14.2645	1.4222	141.9000	1.0076	32.7700	35.8600	0.7030	1.0686	0.6534	1.5110	6.2842	121.0721	94.0156	149.3323
2015-11-11	.	.	.	.	.	.	.	.	.	.	.	.	14.2645	.	.	.	.	.	.	.	.	.	.	.	.	.
2015-11-12	3.7898	1.3309	6.3690	6.9282	7.7498	66.0400	122.84	1158.60	4.3600	16.7320	8.6878	8.6459	14.2725	1.4191	141.9000	1.0014	32.7200	35.8600	0.7116	1.0768	0.6529	1.5206	6.2842	120.9201	93.6685	149.4166
2015-11-13	3.8235	1.3332	6.3735	6.9587	7.7509	66.1200	122.93	1169.79	4.3700	16.6965	8.7066	8.7153	14.3825	1.4240	141.9500	1.0088	32.8700	35.9400	0.7118	1.0722	0.6528	1.5208	6.2842	121.1691	93.9256	149.6479
2015-11-16	3.8460	1.3352	6.3700	6.9683	7.7516	66.0100	123.11	1172.67	4.3981	16.8145	8.6829	8.6957	14.3860	1.4224	142.0000	1.0079	32.8300	35.9600	0.7085	1.0708	0.6488	1.5204	6.2842	121.3486	94.0410	149.8980
2015-11-17	3.8123	1.3324	6.3771	7.0156	7.7500	65.9600	123.48	1169.08	4.3910	16.7700	8.6823	8.7633	14.2860	1.4231	142.2000	1.0169	32.7700	35.9900	0.7115	1.0634	0.6459	1.5214	6.2842	121.4487	94.3209	149.7816
2015-11-18	3.7914	1.3351	6.3834	7.0126	7.7502	66.1600	123.51	1167.89	4.3880	16.7655	8.7105	8.7423	14.2005	1.4240	142.2000	1.0198	32.7300	35.9800	0.7078	1.0638	0.6440	1.5210	6.2842	121.5008	94.3881	149.8141
2015-11-19	3.7365	1.3266	6.3825	6.9416	7.7498	66.0500	122.71	1156.08	4.3410	16.5700	8.5877	8.6537	14.0085	1.4129	142.2000	1.0140	32.4800	35.7400	0.7208	1.0746	0.6580	1.5327	6.2842	120.7009	93.6043	149.0202
2015-11-20	3.7048	1.3337	6.3835	6.9975	7.7500	66.0600	122.80	1151.63	4.2830	16.5080	8.6196	8.6929	13.9355	1.4130	141.6900	1.0183	32.4900	35.7100	0.7233	1.0660	0.6558	1.5199	6.2842	120.8727	94.1390	148.7577
2015-11-23	3.7239	1.3358	6.3890	7.0371	7.7502	66.3700	123.02	1159.14	4.3010	16.5240	8.6640	8.7369	14.0830	1.4186	142.6500	1.0205	32.6200	35.8300	0.7188	1.0602	0.6511	1.5125	6.2842	121.2279	94.4826	149.1161
2015-11-24	3.7064	1.3308	6.3883	7.0035	7.7500	66.3200	122.47	1149.39	4.2420	16.4570	8.6468	8.7009	13.9835	1.4116	142.7600	1.0161	32.5300	35.7500	0.7241	1.0652	0.6540	1.5057	6.2842	120.8511	94.1376	148.7129
2015-11-25	3.7508	1.3298	6.3877	7.0274	7.7504	66.3600	122.70	1140.67	4.2120	16.5450	8.6489	8.7349	14.1440	1.4047	142.7600	1.0220	32.4700	35.6400	0.7246	1.0616	0.6573	1.5109	6.2842	120.9697	94.2719	148.8094
2015-11-26	.	.	.	.	.	.	.	.	.	.	.	.	14.1440	.	.	.	.	.	.	.	.	.	.	.	.	.
2015-11-27	3.7736	1.3360	6.3945	7.0417	7.7507	66.8600	122.84	1154.43	4.2550	16.5885	8.6917	8.7292	14.3880	1.4135	143.1500	1.0305	32.6900	35.8800	0.7192	1.0596	0.6536	1.5040	6.2842	121.3866	94.5733	149.3500
2015-11-30	3.8982	1.3332	6.3883	7.0625	7.7526	66.4300	123.22	1149.39	4.2420	16.6005	8.6838	8.7206	14.4800	1.4095	142.7600	1.0282	32.5300	35.7500	0.7235	1.0562	0.6574	1.5044	6.2842	121.4280	94.6528	149.3452
2015-12-01	3.8491	1.3372	6.3883	7.0245	7.7518	66.4600	122.88	1149.39	4.2420	16.5305	8.6434	8.6974	14.4325	1.4071	142.7600	1.0296	32.5300	35.7500	0.7320	1.0620	0.6679	1.5074	6.2842	121.2030	94.4438	149.1082
2015-12-02	3.8633	1.3357	6.3883	7.0549	7.7504	66.5300	123.52	1149.39	4.2420	16.5880	8.6591	8.7069	14.3750	1.4122	142.7600	1.0274	32.5300	35.7500	0.7309	1.0573	0.6629	1.4927	6.2842	121.4557	94.7289	149.3154
2015-12-03	3.7762	1.3393	6.3883	6.8426	7.7498	66.8200	123.06	1149.39	4.2420	16.7180	8.4994	8.4958	14.3700	1.3982	142.7600	0.9996	32.5300	35.7500	0.7310	1.0902	0.6633	1.5088	6.2842	120.7523	93.3590	149.4230
2015-12-04	3.7426	1.3364	6.3883	6.8537	7.7500	66.6500	123.10	1149.39	4.2420	16.6555	8.5194	8.4837	14.3255	1.3957	142.7600	0.9986	32.5300	35.7500	0.7346	1.0884	0.6755	1.5100	6.2842	120.6702	93.3429	149.2647
2015-12-07	3.7595	1.3508	6.4081	6.8818	7.7500	66.7400	123.31	1172.68	4.2120	16.9000	8.6566	8.5384	14.5425	1.4046	143.1500	1.0026	32.8900	35.8900	0.7268	1.0840	0.6648	1.5076	6.2842	121.4832	93.8651	150.3978
2015-12-08	3.8032	1.3594	6.4162	6.8607	7.7503	66.7700	123.00	1179.60	4.2550	17.0245	8.7939	8.5168	14.6000	1.4087	143.2000	0.9940	32.9400	35.9400	0.7211	1.0876	0.6636	1.5000	6.2842	121.7362	93.8934	150.9111
2015-12-09	3.7264	1.3595	6.4270	6.7934	7.7501	66.8300	121.86	1181.75	4.2660	17.0505	8.7036	8.4267	14.5775	1.4048	143.1500	0.9866	32.9000	35.9200	0.7204	1.0984	0.6629	1.5168	6.2842	121.4163	93.2645	150.9739
2015-12-10	3.7787	1.3598	6.4363	6.8148	7.7499	66.7000	121.44	1176.39	4.2560	17.0945	8.6285	8.4927	15.2519	1.4011	143.1500	0.9888	32.7400	36.0300	0.7299	1.0948	0.6763	1.5176	6.2842	121.4932	93.3286	151.0635
2015-12-11	3.8791	1.3695	6.4538	6.7811	7.7504	67.1000	120.94	1188.00	4.2900	17.3570	8.6778	8.4816	15.7510	1.4120	143.1500	0.9828	33.0100	36.1500	0.7214	1.1002	0.6727	1.5213	6.2842	121.9970	93.2573	152.2452
2015-12-14	3.8972	1.3732	6.4588	6.7677	7.7506	67.0900	120.57	1186.20	4.3240	17.3580	8.6619	8.4753	15.1465	1.4074	143.5000	0.9823	32.9000	36.0900	0.7258	1.1025	0.6778	1.5130	6.2842	122.0296	93.2336	152.3452
2015-12-15	3.9000	1.3729	6.4600	6.8396	7.7504	66.7900	121.66	1176.66	4.3000	17.1490	8.7022	8.5023	14.9815	1.4088	143.5000	0.9921	32.7500	36.0100	0.7176	1.0911	0.6748	1.5044	6.2842	122.1028	93.8606	151.7445
2015-12-16	3.9421	1.3805	6.4723	6.8220	7.7501	66.6000	121.88	1177.19	4.3120	17.1800	8.7458	8.5222	15.0725	1.4091	143.6000	0.9852	32.7000	35.9700	0.7207	1.0937	0.6772	1.5013	6.2842	122.2457	93.9207	151.9823
2015-12-17	3.9053	1.3970	6.4822	6.9057	7.7526	66.3200	122.75	1187.70	4.3150	17.1190	8.7615	8.5640	15.2060	1.4217	143.1200	0.9987	33.0000	36.1700	0.7100	1.0804	0.6692	1.4876	6.2842	123.0876	94.9732	152.5413
2015-12-18	3.9336	1.3876	6.4800	6.8788	7.7527	66.2300	121.20	1178.04	4.2870	16.9930	8.7488	8.5602	15.0435	1.4115	143.4100	0.9940	32.8500	36.0800	0.7197	1.0847	0.6752	1.4914	6.2842	122.5332	94.3910	152.0396
2015-12-21	4.0231	1.3989	6.4793	6.8333	7.7524	66.1900	120.99	1173.87	4.2970	17.1640	8.7639	8.5092	15.1045	1.4076	143.5000	0.9912	32.8700	36.1500	0.7172	1.0920	0.6769	1.4906	6.2842	122.6476	94.3218	152.3707
2015-12-22	3.9980	1.3929	6.4778	6.7968	7.7518	66.1900	120.94	1169.26	4.2900	17.1855	8.6970	8.4113	15.1855	1.4037	143.6500	0.9866	32.7900	36.0800	0.7231	1.0978	0.6812	1.4811	6.2842	122.4292	93.9978	152.2877
2015-12-23	3.9672	1.3860	6.4763	6.8622	7.7498	66.0400	120.94	1140.67	4.3050	17.1865	8.7346	8.4626	15.1845	1.4065	143.6000	0.9938	32.8200	36.0600	0.7221	1.0875	0.6789	1.4863	6.2842	122.3762	94.2356	151.8861
2015-12-24	3.9358	1.3847	6.4758	6.8119	7.7513	66.0000	120.32	1167.94	4.3050	17.2760	8.6763	8.4008	15.2740	1.4047	143.6000	0.9872	32.7700	36.0300	0.7269	1.0955	0.6838	1.4943	6.2842	122.2835	93.7658	152.2516
2015-12-25	.	.	.	.	.	.	.	.	.	.	.	.	15.2740	.	.	.	.	.	.	.	.	.	.	.	.	.
2015-12-28	3.8590	1.3893	6.4778	6.7946	7.7508	66.0900	120.30	1169.26	4.2900	17.2610	8.6758	8.3622	15.2935	1.4079	143.6500	0.9878	32.7900	36.0800	0.7262	1.0983	0.6853	1.4883	6.2842	122.2991	93.7863	152.2607
2015-12-29	3.8917	1.3848	6.4778	6.8346	7.7496	66.2800	120.44	1169.26	4.2900	17.2065	8.7186	8.3774	15.2885	1.4124	143.6500	0.9924	32.7900	36.0800	0.7293	1.0916	0.6872	1.4794	6.2842	122.4124	94.0060	152.2411
2015-12-30	3.9880	1.3883	6.4896	6.8381	7.7506	66.4400	120.60	1177.53	4.2880	17.3390	8.8137	8.4275	15.5795	1.4152	144.1000	0.9890	32.9700	36.0500	0.7284	1.0912	0.6837	1.4832	6.2842	122.7588	94.0808	152.9031
2015-12-31	3.9593	1.3839	6.4778	6.8723	7.7507	66.1900	120.27	1169.26	4.2900	17.1950	8.8542	8.4485	15.4660	1.4166	143.6500	1.0017	32.7900	36.0800	0.7286	1.0859	0.6842	1.4746	6.2842	122.5837	94.2472	152.3219
2016-01-01	.	.	.	.	.	.	.	.	.	.	.	.	15.4660	.	.	.	.	.	.	.	.	.	.	.	.	.
2016-01-04	4.0613	1.3970	6.5338	6.9072	7.7505	66.5600	119.30	1191.46	4.3420	17.3600	8.9246	8.5057	15.6150	1.4264	143.5400	1.0042	33.1500	36.1500	0.7166	1.0803	0.6740	1.4686	6.2842	123.4970	94.6663	153.8058
2016-01-05	4.0108	1.3991	6.5219	6.9441	7.7517	66.4900	118.95	1190.43	4.3400	17.3595	8.9165	8.5987	15.6260	1.4279	144.2000	1.0096	33.1400	36.1200	0.7151	1.0743	0.6700	1.4664	6.2842	123.5787	94.9326	153.6561
2016-01-06	4.0163	1.4084	6.5554	6.9328	7.7523	66.7100	118.54	1200.16	4.3890	17.4360	8.9668	8.6024	15.7855	1.4356	143.9000	1.0084	33.2700	36.2300	0.7070	1.0762	0.6642	1.4626	6.2842	123.9952	95.0333	154.4448
2016-01-07	4.0504	1.4061	6.5926	6.8692	7.7541	66.7300	118.00	1193.05	4.3900	17.6525	8.9190	8.5106	15.9740	1.4306	143.6800	1.0018	33.2000	36.2100	0.7025	1.0860	0.6653	1.4579	6.2842	124.0731	94.5770	155.1829
2016-01-08	4.0480	1.4150	6.5932	6.8527	7.7636	66.8200	117.74	1206.97	4.3750	17.9145	8.9045	8.5287	16.1800	1.4414	143.5600	0.9972	33.3400	36.3200	0.6976	1.0885	0.6559	1.4523	6.2842	124.4440	94.6521	155.9067
2016-01-11	4.0464	1.4203	6.5675	6.8586	7.7596	66.7800	117.48	1206.55	4.3800	17.9560	8.9399	8.5253	16.8025	1.4352	143.6800	1.0000	33.3800	36.2900	0.6992	1.0878	0.6554	1.4564	6.2842	124.4245	94.7270	155.7698
2016-01-12	4.0454	1.4293	6.5700	6.8846	7.7617	66.8500	117.78	1208.95	4.4090	17.9230	8.9039	8.5535	16.7125	1.4381	143.6800	1.0030	33.4100	36.3300	0.6975	1.0837	0.6523	1.4403	6.2842	124.7145	95.1846	155.8371
2016-01-13	3.9893	1.4294	6.5700	6.8698	7.7594	66.7400	118.06	1208.95	4.4090	17.8595	8.8019	8.5165	16.3905	1.4338	143.6800	1.0064	33.4100	36.3300	0.6996	1.0862	0.6559	1.4470	6.2842	124.5450	95.0987	155.5711
2016-01-14	4.0032	1.4374	6.5891	6.8713	7.7854	67.3700	118.03	1211.28	4.3900	17.8930	8.7635	8.5348	16.4305	1.4372	143.4000	1.0072	33.4900	36.3300	0.6980	1.0862	0.6470	1.4409	6.2842	124.7930	95.2875	155.8817
2016-01-15	4.0480	1.4531	6.5840	6.8069	7.7962	67.7400	116.78	1216.95	4.3965	18.2475	8.8195	8.5512	16.8125	1.4403	143.2600	0.9984	33.6100	36.3300	0.6864	1.0964	0.6431	1.4289	6.2842	125.1417	95.1338	156.8421
2016-01-18	.	.	.	.	.	.	.	.	.	.	.	.	16.8125	.	.	.	.	.	.	.	.	.	.	.	.	.
2016-01-19	4.0420	1.4513	6.5783	6.8436	7.8173	67.6800	117.66	1205.61	4.3625	18.1845	8.7946	8.5477	16.6930	1.4359	143.4000	1.0032	33.5700	36.2900	0.6929	1.0906	0.6489	1.4171	6.2842	125.1875	95.4751	156.5162
2016-01-20	4.1103	1.4592	6.5781	6.8429	7.8270	68.0500	116.38	1215.40	4.3910	18.5945	8.8980	8.5825	16.8845	1.4389	143.4000	1.0032	33.7400	36.2900	0.6855	1.0908	0.6389	1.4167	6.2842	125.7582	95.4884	157.7580
2016-01-21	4.1299	1.4244	6.5794	6.8885	7.8144	67.8700	117.61	1204.31	4.3730	18.4655	8.8153	8.5655	16.5125	1.4347	143.4000	1.0112	33.5600	36.1800	0.7003	1.0833	0.6522	1.4198	6.2842	125.4211	95.2326	157.3351
